5.997212802638706396e-03,-1.227610738100711699e-03,1.417028833409844868e+00,-1.398378461450914045e+00,2.822061807018766633e+00,-2.831162411254187106e+00,4.241972306106326585e+00,-4.245125157377771963e+00
-1.079235032875823595e-03,-8.666508934664461997e-03,1.496397568341788054e+00,-1.324266051430078139e+00,2.898861172955287557e+00,-2.738287009955886031e+00,4.299767366291640691e+00,-4.185032633535964663e+00
-5.646612319174963007e-03,-1.319141968760187758e-02,1.607605015323240627e+00,-1.208884491894107294e+00,3.085342378842345745e+00,-2.540079270646235621e+00,4.520354579272391149e+00,-3.938880365946080708e+00
2.852834112954917394e-03,-6.489333886663031098e-03,1.708545265992496898e+00,-1.050035512222863510e+00,3.275877021307096015e+00,-2.263643975501767436e+00,4.821635966349257174e+00,-3.561207117384121545e+00
3.019171365659360610e-03,4.188782184659011441e-03,1.783181391778551950e+00,-8.817388220809058152e-01,3.480814218926424175e+00,-1.945726294835601111e+00,5.142398395734284477e+00,-3.089961919507066668e+00
7.315232439277484684e-03,6.454149254188312063e-03,1.878701850566247833e+00,-6.981217982944081246e-01,3.657998231137877809e+00,-1.584567333810875889e+00,5.424680250703608486e+00,-2.533964146586971555e+00
-8.577588262419140810e-03,-8.282468469327227550e-03,1.926294843282526648e+00,-5.253802259864788216e-01,3.799625045356148423e+00,-1.234181027762469629e+00,5.660032371582207844e+00,-1.960017757947846606e+00
4.581451839564473771e-03,2.112349846630393047e-02,1.943219657088447239e+00,-3.832553494740680300e-01,3.887330591169980920e+00,-8.498306640813861890e-01,5.844398590426143514e+00,-1.376163238122263266e+00
3.331919003860683176e-04,-5.948320519254748570e-03,1.971778603598829172e+00,-2.550825724096583702e-01,3.963683756781128942e+00,-5.545625468578552208e-01,5.946938878371957671e+00,-8.553181449273723480e-01
-8.877675601223458841e-04,-1.739106084678660250e-02,2.002872462604079473e+00,-1.360976648774131492e-01,3.977184060964732204e+00,-2.679657351568859314e-01,5.994433998371299310e+00,-3.922064646809092503e-01
-2.868208326056672242e-03,-1.534018035436333569e-02,2.005503848108482146e+00,-6.902609903961301474e-02,3.992923167487856695e+00,-4.845104537714821358e-02,6.001401769897677596e+00,-3.917412134759351572e-02
-4.165018176714735225e-03,-1.185565333445194949e-02,1.993421510198740698e+00,1.829021149634475069e-03,3.993367630105496335e+00,1.149756584151719052e-01,6.007203920163806998e+00,1.989040837344783208e-01
2.659214362638397632e-03,8.074759988385703940e-03,1.997299406989306636e+00,6.296153530172821089e-02,3.985127254634890370e+00,2.369280302182390219e-01,5.994263142281168300e+00,3.935877255808650776e-01
-1.029322663517470617e-03,-2.293611566874187869e-03,1.992864921798563227e+00,1.074849410484013945e-01,3.991204153666848775e+00,2.832565684286572072e-01,5.962909805728692447e+00,5.064766370999145284e-01
-1.767421547903974067e-03,9.588685184466908332e-03,2.002341461133529510e+00,9.574667025173939916e-02,3.990462632214519356e+00,2.928980239374607275e-01,5.960358981762754915e+00,5.515935475859286008e-01
1.405159558247143919e-02,-1.617956416934514946e-02,1.996626356403245151e+00,8.345625425487361582e-02,3.970520627600707897e+00,2.762395147326879297e-01,5.963900536302803701e+00,5.223835815144575179e-01
-1.145981722911815735e-02,-2.496024271289930957e-03,2.004220976800720422e+00,9.009282198605331193e-02,3.986385132229583128e+00,2.486753772042566701e-01,5.982202762941895458e+00,4.306193925731515160e-01
3.838863262547275671e-03,-9.286069371251124555e-03,2.004005518527975926e+00,6.719904748556207452e-02,3.996211070141669985e+00,1.861228034284127530e-01,5.990916868138166151e+00,3.318354367566611618e-01
2.026511808426183681e-04,-6.849993525952750503e-03,1.984954348032874627e+00,2.049023952600610016e-02,4.007581184725004242e+00,1.062101533247273299e-01,6.018736227103489433e+00,2.224188374386715794e-01
-6.085336067945228654e-03,-9.730261137096074759e-04,2.000630770706859352e+00,-9.448172572919986967e-03,3.985572028462359917e+00,6.121282081161800309e-02,6.017898986209540446e+00,8.607639325728341784e-02
4.906048234679808231e-04,1.070122061682714058e-02,2.001270718853530362e+00,-1.276549050933033745e-02,3.995283354503510687e+00,-3.557649649114633106e-02,5.997338857597450001e+00,-4.152828111128237243e-02
7.831047876764181057e-03,-1.186334379897879127e-02,1.984207108998165214e+00,-4.209537369114492444e-02,4.003592579246401328e+00,-1.129901282771998278e-01,6.002238459544944504e+00,-1.795611496227679238e-01
-1.931119139028538573e-02,1.288656870836703099e-02,1.983093674050322441e+00,-5.888705091095623734e-02,3.995430944444775978e+00,-1.681803553429964682e-01,5.987030581697991849e+00,-2.609739914565719632e-01
-7.416123019466440772e-03,7.887188856144316737e-03,1.983212328871160723e+00,-1.029590236934600361e-01,3.975418165008539617e+00,-2.434236776249185386e-01,5.991970321213485384e+00,-3.785019622086120972e-01
7.215014246453047703e-03,-1.274162345066287214e-02,1.983954420151913034e+00,-1.070113644501169414e-01,3.985065426506052333e+00,-2.845759640301348536e-01,5.959866321199974060e+00,-4.563159248323327422e-01
5.674011746151965373e-03,1.502625992540569102e-03,2.018482941785987972e+00,-1.176514011338163634e-01,3.977866152162822466e+00,-2.990104439510355427e-01,5.972651401163995288e+00,-4.901233774602223869e-01
-1.679695174729650686e-02,3.653414466456030279e-03,1.992989202390362369e+00,-1.377610162670087068e-01,3.975878130221827789e+00,-3.286715304304271834e-01,5.980240586790349866e+00,-5.430794044221503025e-01
-2.493480282563245113e-03,1.687014477234207235e-02,1.989588853619820963e+00,-1.451079651645553192e-01,3.985732858662842659e+00,-3.417701376186618178e-01,5.961821162101617944e+00,-5.507014815402582197e-01
4.972471294619466853e-03,3.990137159605548767e-03,2.024873491669947789e+00,-1.603135589288177121e-01,3.993692690272481194e+00,-3.404198343180594444e-01,5.969500660188334251e+00,-5.720611593581681475e-01
-9.037099487300166841e-04,6.973422964375947108e-03,1.997488501309908848e+00,-1.415179625843643874e-01,3.988981910967284605e+00,-3.360405266614537867e-01,5.968168897723371558e+00,-5.808972447220961399e-01
-1.035904231516460335e-02,1.440604968635048478e-04,1.997052414612515481e+00,-1.328649176345951810e-01,3.994401525044669388e+00,-3.423248474211855186e-01,5.981412644957434743e+00,-5.531912654121418083e-01
-4.981172584481316501e-03,2.868752999404432496e-03,1.996004420769873278e+00,-1.226088480448128820e-01,3.975019015774801545e+00,-3.424817945571284050e-01,5.981441306132104785e+00,-5.301999897525160321e-01
6.877140901986242109e-03,-7.140162810962261998e-03,1.979030034247561520e+00,-1.311485856948608197e-01,3.988422530765899587e+00,-3.160202613394769711e-01,5.968414106080242476e+00,-5.117792036060294647e-01
-6.828600672209903834e-03,4.517569282400520428e-03,1.962937572184148882e+00,-1.309653929789004467e-01,3.983498128180394726e+00,-2.853690724566542158e-01,5.970000732644429320e+00,-5.020461402808092943e-01
5.909200370443337333e-03,-1.778317309982133890e-03,1.992711332231378307e+00,-1.114771183500503915e-01,3.997056440498750973e+00,-2.837387699944465824e-01,5.988855856391920973e+00,-4.600371200630037904e-01
-8.612017688779310736e-04,1.024068695243350070e-02,1.991247585068491421e+00,-1.085169752583600988e-01,4.003293008189086066e+00,-2.535692545893490912e-01,5.989022858026410212e+00,-4.510197886287948821e-01
-1.275973297458829611e-03,3.365685286023759135e-03,1.992861592707031893e+00,-1.089435951356751975e-01,3.999629592119962940e+00,-2.535255735129058330e-01,5.973451288587428465e+00,-4.373145245005213844e-01
1.580076875262404965e-02,6.440871041904700119e-03,1.993896241334573549e+00,-1.219977904654525047e-01,3.992204761137224889e+00,-2.323617856414071370e-01,5.970553421349501733e+00,-3.883826027374927548e-01
1.419762436072944181e-02,7.115318089186221592e-03,2.004107366050796202e+00,-8.524507165875302994e-02,4.017763546456675883e+00,-2.164472949728077911e-01,5.994496005424519325e+00,-3.670170204060602126e-01
2.152251662720554206e-03,-3.178836386605847150e-03,1.998258594571816316e+00,-9.475892284479466021e-02,3.990351345058243737e+00,-2.259831152813358557e-01,5.998800668555038129e+00,-3.748575204476055633e-01
6.791014561133354790e-03,-8.374917772748534384e-03,1.997051965517157246e+00,-8.311585568526677625e-02,3.966938635551473524e+00,-2.130881669552107116e-01,5.998749981463607384e+00,-3.714580421968202151e-01
-5.326633012184004562e-03,1.061887122737068499e-02,1.987162566162397059e+00,-8.761428587240335797e-02,3.984170322791942276e+00,-2.088783159876015372e-01,6.001256284725092982e+00,-3.716584830340124435e-01
1.128904248272015465e-02,7.814523264810046372e-04,2.005798699339787383e+00,-8.328350664545408621e-02,4.007602361480961051e+00,-2.191568813092614476e-01,5.976665405983379920e+00,-3.449927965274319774e-01
-1.814164841339834227e-03,-5.582029912915868405e-03,2.008129266829326909e+00,-8.264859740216558281e-02,3.986340412976841385e+00,-2.263014691915911369e-01,5.977584274094026817e+00,-3.529165289448749077e-01
-4.617275712076178082e-03,3.444624791972869093e-04,1.981142873774058177e+00,-1.067635487693409657e-01,4.006421286942522642e+00,-2.180407613392132959e-01,5.991098999412844961e+00,-3.404507611883248464e-01
2.768590068867581369e-03,-4.249282534764054820e-04,2.001748387760392323e+00,-9.039056266888127744e-02,3.987940488853877419e+00,-2.205113682220681270e-01,6.003197013429030449e+00,-3.702293288217622935e-01
-1.457354497119945670e-02,1.202576904124686916e-03,2.001650107270765311e+00,-9.417008971760264247e-02,3.992714520458812366e+00,-2.204253806050374687e-01,5.991168872995640271e+00,-3.854817494901977004e-01
-8.955290033822784282e-03,4.865161246461951333e-03,1.997479095387068249e+00,-9.893827816487396620e-02,4.001055681551250132e+00,-2.246627262466863173e-01,5.994625469340592261e+00,-3.625716293828635806e-01
-5.948786526274071375e-03,4.198250308187504755e-03,1.970398826222720334e+00,-7.640868968473960021e-02,3.973822161194627611e+00,-1.981005567625387653e-01,5.993526481130936112e+00,-3.720789747790624880e-01
5.028540704050717645e-03,1.736211455383182209e-02,1.981974425741751311e+00,-8.557077553007971793e-02,3.994098448125825040e+00,-2.216801539712108526e-01,5.986464806972707109e+00,-3.722321282229890116e-01
-7.597468332999537249e-03,-9.344188465642527808e-03,1.993261280637838695e+00,-9.981309377844466146e-02,3.997430503130281920e+00,-2.389897517345127564e-01,5.978822451282946204e+00,-3.858084042412938119e-01
-9.066610809767795473e-03,-9.838169319809355121e-03,1.999954078320311357e+00,-9.733880558715293785e-02,3.991380287535247984e+00,-2.206687600284681361e-01,5.980738878396542724e+00,-3.826793508612366668e-01
-2.380999980849425515e-03,6.892848351036565515e-04,1.992728637262553004e+00,-8.816538941656115735e-02,3.986220297756532194e+00,-2.291350478468764384e-01,5.990940905943825001e+00,-3.935324327921357890e-01
-1.783951388380357328e-02,9.994339715228072601e-03,1.989990616717129734e+00,-1.055022500085623094e-01,3.997781116570247928e+00,-2.397402603379001351e-01,6.001286171029098782e+00,-3.914765257691196210e-01
3.115252377992129562e-02,3.250199952151813830e-04,1.993428935143280789e+00,-1.037777466901448620e-01,3.989518453104587969e+00,-2.389410304314708577e-01,5.994810520097651363e+00,-4.033558111628190446e-01
-1.327248619450044007e-02,-2.328148805413272036e-03,1.999290351486876283e+00,-8.922367815281394277e-02,3.984375947167333454e+00,-2.530739120485436811e-01,5.981030794450592936e+00,-3.948247575328688863e-01
-9.847732370321649747e-03,-2.460429526258558087e-03,1.985841576106102568e+00,-8.672908000189372135e-02,3.988676366665927731e+00,-2.527420958816162799e-01,5.991173589967666580e+00,-4.118019829234761953e-01
8.148469682639684561e-03,-7.057919544201238064e-03,1.994828030443303701e+00,-1.026142658910408623e-01,3.982927024611751854e+00,-2.268657532087976492e-01,5.992783846989186536e+00,-4.020853099763120886e-01
-1.330017314145567897e-02,2.755872642146258399e-03,1.988496326431200556e+00,-8.309133874748253490e-02,3.987308945616673483e+00,-2.415722886848824247e-01,5.982421692667256430e+00,-3.795532075706313790e-01
-1.921387115029045065e-02,-8.830518957880438904e-03,1.987679255268966827e+00,-9.903106984218935926e-02,4.004485503000809743e+00,-2.290270646253978748e-01,5.983030283958740370e+00,-3.910105946756264883e-01
3.818167026062855782e-03,1.054681689253107908e-02,1.999254777955148388e+00,-9.751487413556189643e-02,3.981839480614207005e+00,-2.259913136757019936e-01,5.997015906817255271e+00,-3.882695316594322321e-01
2.037194446439149955e-03,1.107533617042092376e-02,2.003130212591587522e+00,-8.971473218935116511e-02,3.991955686627168376e+00,-2.487486840768464991e-01,5.992400667126377201e+00,-3.956056734902284044e-01
4.192089788292949551e-03,1.045890179832225774e-03,1.994950561955155743e+00,-8.255522684198637884e-02,3.999038504116512627e+00,-2.493858656592745360e-01,5.972338747462483610e+00,-4.139897395711674699e-01
1.263031724279938504e-02,-1.655935400708053937e-02,2.013120995354149567e+00,-1.013342569142308969e-01,4.006432057953443149e+00,-2.550667747333287827e-01,5.983399538698106035e+00,-3.849852827380665365e-01
6.495468342319199798e-03,3.375291596414042167e-03,1.985647612336936430e+00,-9.494600933136192189e-02,3.998535168289868214e+00,-2.370781615904430373e-01,5.981582467229782374e+00,-4.093858387485508343e-01
1.920412740991595327e-02,-8.885304448432636629e-03,2.013398965414867181e+00,-9.473466836750940590e-02,3.977397887372106311e+00,-2.243220285971337380e-01,5.987397498043364408e+00,-3.888356477973723968e-01
3.060981441597545910e-04,7.499999523146246190e-03,2.005960660443709020e+00,-1.002018032458520391e-01,4.006403618598817218e+00,-2.508399188026930737e-01,5.990050276763213333e+00,-3.830420773023673342e-01
-1.796534955140139181e-02,-5.788491659982682863e-03,2.004242435166665892e+00,-9.157981703511791638e-02,3.989525794560444538e+00,-2.314923662230156665e-01,5.969260543485221504e+00,-4.002028646890926078e-01
-4.652244455321604896e-03,-1.261032795577739576e-02,1.999213524619975590e+00,-1.017151264446174153e-01,3.989017005533966653e+00,-2.308046957536306065e-01,5.972087386005943799e+00,-3.933630784588419971e-01
-7.086839867271456199e-03,6.040238287834129652e-03,1.978387077875631839e+00,-1.077022673282153342e-01,3.991908155243053535e+00,-2.392716922562440895e-01,5.981648920473052300e+00,-3.790765387802657038e-01
8.759027321675421501e-03,8.257745443020406530e-04,2.000201582168835923e+00,-9.532171231240774145e-02,3.994606495359545484e+00,-2.417302470519353541e-01,5.977795906491060407e+00,-3.883615902976715883e-01
-3.868867947420931864e-03,-1.332217983090020277e-02,1.991917120441867972e+00,-1.149590119633452645e-01,3.996470920152891182e+00,-2.281654561230705702e-01,5.983680994015013965e+00,-3.961129447763924727e-01
-1.642535748943840454e-02,1.389871118759402127e-02,1.990789382824673437e+00,-8.067577475040982327e-02,4.007950170073060647e+00,-2.406700342485218469e-01,5.989355449976444312e+00,-3.773461462921354204e-01
-8.853728411068092705e-03,7.985175012492249161e-03,2.001753806578363992e+00,-8.213563026458954586e-02,3.976678042561031745e+00,-2.306311227423887278e-01,5.985175186967002681e+00,-4.067716589129217741e-01
1.483257611092653021e-03,-1.292258824958345508e-02,1.994897544849000948e+00,-9.456857204594612543e-02,3.998110550100546501e+00,-2.419357205678803746e-01,5.975496999153800282e+00,-3.968460001046857366e-01
-2.076643105626553056e-03,2.543455270367537841e-03,1.987309927550641397e+00,-7.958004136647661708e-02,3.994808435942179159e+00,-2.224272598347195040e-01,5.989564382616901383e+00,-3.942293366423189616e-01
5.764989031821821965e-03,-7.084112147879745823e-03,2.002974312513064792e+00,-9.707700330629993879e-02,3.997731844284228231e+00,-2.506413732357670177e-01,5.979182171056840467e+00,-3.945557632609543175e-01
7.540002287376810358e-03,-1.843685093884055550e-03,2.008216880761491296e+00,-1.120867490366785207e-01,3.992903738279268921e+00,-2.271003381345506056e-01,5.980900915727685785e+00,-3.676542163211684588e-01
1.308632930507787340e-02,-9.968022651095184705e-03,1.996653749103447950e+00,-9.693866627407789205e-02,3.982518454300791433e+00,-2.473875280335939841e-01,5.992609467569530501e+00,-3.818852187542548515e-01
-9.953305504210531798e-03,2.278675509470114071e-03,1.980513451691159554e+00,-8.001045965405573224e-02,3.987418061070440167e+00,-2.303952749703769565e-01,5.978723317711139629e+00,-3.918996195278208750e-01
5.531132324856782335e-03,3.441103886910931026e-03,2.022175728184087529e+00,-1.015098130594767611e-01,3.971361449348735473e+00,-2.491554446705628312e-01,5.998730306157261438e+00,-3.952557660401216921e-01
-9.174588934878592089e-03,2.107575967072508258e-02,1.987922457518160435e+00,-1.081743761184760511e-01,3.981110078772533534e+00,-2.315755340004264085e-01,5.990521996391120041e+00,-3.815010563060048376e-01
3.743004414112694953e-03,-4.674848816591747024e-03,1.998895935217013253e+00,-1.037165786111824972e-01,3.977531870955969051e+00,-2.494748427908332900e-01,5.990454275390041161e+00,-3.912596639059131021e-01
5.648668449576605029e-03,1.095534663361118904e-02,1.996051893852375692e+00,-8.662311536199437945e-02,3.979032351300399117e+00,-2.435593158872869368e-01,6.000973776574986651e+00,-4.193291071536509595e-01
-1.925066923209252726e-02,1.102322770620650823e-02,1.984731342741560489e+00,-9.739145782874419899e-02,3.999299673381206510e+00,-2.334733920256383266e-01,5.979355967784750980e+00,-3.973035965879275766e-01
1.809280501922099285e-02,-1.496702585029803002e-02,1.993799275210895949e+00,-8.513049094262761796e-02,4.005810676580265905e+00,-2.361692564771034897e-01,5.982466473653021310e+00,-3.886623990402882090e-01
6.702957739331100520e-03,-8.258985829884147450e-03,2.024080402007742752e+00,-1.119630958815222288e-01,4.001136717424318867e+00,-2.346700478092081932e-01,5.987243026938953605e+00,-3.899089293440040072e-01
7.020590757783383082e-03,1.634514660329542670e-03,2.016494052593426733e+00,-1.026019849933289263e-01,4.008536144697447234e+00,-2.365310089670449034e-01,5.979092723916592078e+00,-3.764253045751440041e-01
-1.430937781774463706e-04,5.810881263022220702e-03,2.000268722684659384e+00,-9.826215731131054953e-02,3.996688289448559139e+00,-2.470786940609671356e-01,5.967660035615910630e+00,-3.928207900145906373e-01
-9.463074424741525076e-03,2.172051140787751786e-02,1.994201563583832826e+00,-9.959277915198920528e-02,3.995897931098356448e+00,-2.309818096208633986e-01,5.986882143957169333e+00,-4.035166586641788511e-01
-1.446595907332403133e-02,3.138987698621395744e-03,2.012245962671362243e+00,-1.063855666979146714e-01,4.010748930717780603e+00,-2.550130110341016776e-01,5.985090805601624986e+00,-3.895161600760888021e-01
1.223341636712974370e-02,1.143991623045412373e-03,1.994516856225986956e+00,-1.054460946735290561e-01,4.014120839435933341e+00,-2.341713101638536187e-01,5.984853532726833514e+00,-3.816359760385801270e-01
-5.873623886768727584e-03,-1.511838271106887184e-02,2.010105514295854157e+00,-8.975891367514071684e-02,4.011350996838324967e+00,-2.260706535119882954e-01,5.998696736626152770e+00,-4.011371920726137241e-01
3.221496219056935260e-03,-1.490616223965336717e-02,1.989815789310788841e+00,-1.018850393811915472e-01,3.991632417470662553e+00,-2.162562107386793442e-01,5.978079276969203271e+00,-3.682396851313297637e-01
4.959343940397950221e-03,4.423981304333119043e-03,1.984789387444906517e+00,-8.794390604991998706e-02,3.995048095096577434e+00,-2.245334822051958112e-01,5.995562812050160062e+00,-4.188995858507592041e-01
-6.243160012779023701e-03,2.365433059552511045e-03,2.017723178710965293e+00,-1.087554200153507816e-01,4.012348191724433022e+00,-2.242438519957678511e-01,6.004058022577259734e+00,-3.915254141030083401e-01
9.924558690360440680e-03,-2.454314652748814177e-03,1.995218282538772314e+00,-8.085050240126069598e-02,3.981468244165228931e+00,-2.404425340040766690e-01,5.985412159218491901e+00,-3.804731150242790516e-01
1.526413741156387727e-02,-9.380912862565402716e-03,1.981805808767549637e+00,-1.001659799938604545e-01,3.991707173036835421e+00,-2.340337126494801967e-01,5.980124299060859627e+00,-3.809167187871930205e-01
-1.001224286268022345e-02,-9.259059734606271685e-03,1.981458021785254875e+00,-9.838887706437968173e-02,4.005113039767334016e+00,-2.503641869761654704e-01,5.989540034963836135e+00,-3.894820316833575991e-01
5.833423760035214359e-03,-1.975993778900538705e-02,1.990574549333677723e+00,-1.076478113790314828e-01,3.989931007008319597e+00,-2.411868672884148745e-01,5.968685087079750318e+00,-3.987039268935601566e-01
